floor,area_unit,total_floors,area,price,offer_type,address,commercial_type,longitude,build_year,latitude,distance,traffic,already_taken,competitors
1.0,SQUARE_METER,3.0,75.0,70000.0,RENT,"Россия, Москва, улица Плеханова, 15",WAREHOUSE,37.76396179199219,1973.0,55.74979019165039,9.117805352958078,199,1,2
,SQUARE_METER,,411.0,411000.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",OFFICE,37.76572036743164,,55.75013732910156,9.227470799683477,414,0,2
,SQUARE_METER,,413.0,413000.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",OFFICE,37.76572036743164,,55.75013732910156,9.227470799683477,414,1,2
,SQUARE_METER,,427.0,427000.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",OFFICE,37.76572036743164,,55.75013732910156,9.227470799683477,414,1,3
,SQUARE_METER,,170.0,170000.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",OFFICE,37.76572036743164,,55.75013732910156,9.227470799683477,414,0,0
,SQUARE_METER,,202.0,218833.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",OFFICE,37.76572036743164,,55.75013732910156,9.227470799683477,414,1,2
2.0,SQUARE_METER,4.0,1600.0,1600000.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",FREE_PURPOSE,37.76572036743164,,55.75013732910156,9.227470799683477,414,0,0
2.0,SQUARE_METER,4.0,3200.0,3200000.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",FREE_PURPOSE,37.76572036743164,,55.75013732910156,9.227470799683477,414,1,0
,SQUARE_METER,,200.0,216666.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",OFFICE,37.76572036743164,,55.75013732910156,9.227470799683477,414,1,1
,SQUARE_METER,,581.0,581000.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",OFFICE,37.76572036743164,,55.75013732910156,9.227470799683477,414,1,2
3.0,SQUARE_METER,4.0,202.0,226913.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",OFFICE,37.76572036743164,,55.75013732910156,9.227470799683477,414,0,1
,SQUARE_METER,,383.0,383000.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",OFFICE,37.76572036743164,,55.75013732910156,9.227470799683477,414,0,3
,SQUARE_METER,,397.0,397000.0,RENT,"Россия, Москва, улица Плеханова, 15Ас3",OFFICE,37.76572036743164,,55.75013732910156,9.227470799683477,414,0,3
9.0,SQUARE_METER,17.0,218.0,317844.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,1,0
13.0,SQUARE_METER,14.0,34.0,48000.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,0,0
1.0,SQUARE_METER,17.0,132.0,203412.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,1,1
11.0,SQUARE_METER,17.0,357.0,496587.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,0,3
,SQUARE_METER,,218.0,277272.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,0,3
8.0,SQUARE_METER,17.0,535.0,695500.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,0,0
,SQUARE_METER,,161.0,204768.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,1,0
,SQUARE_METER,,120.0,152640.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,0,1
,SQUARE_METER,,185.0,235296.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,1,3
5.0,SQUARE_METER,17.0,438.0,569400.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,1,0
,SQUARE_METER,,132.0,209000.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,0,3
1.0,SQUARE_METER,15.0,91.0,125125.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,0,1
,SQUARE_METER,,161.0,241500.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,0,3
,SQUARE_METER,,117.0,160875.0,RENT,"Россия, Москва, улица Плеханова, 4А",OFFICE,37.756683349609375,2010.0,55.75458145141602,8.665295922642128,363,1,2
4.0,SQUARE_METER,7.0,24.0,27600.0,RENT,"Россия, Москва, улица Плеханова, 7",OFFICE,37.7595329284668,1989.0,55.755348205566406,8.847757343854179,355,1,2
2.0,SQUARE_METER,7.0,200.0,225000.0,RENT,"Россия, Москва, улица Плеханова, 7",OFFICE,37.7595329284668,1989.0,55.755348205566406,8.847757343854179,355,0,0
6.0,SQUARE_METER,7.0,550.0,595100.0,RENT,"Россия, Москва, улица Плеханова, 7",OFFICE,37.7595329284668,1989.0,55.755348205566406,8.847757343854179,355,1,1
4.0,SQUARE_METER,7.0,31.0,34875.0,RENT,"Россия, Москва, улица Плеханова, 7",OFFICE,37.7595329284668,1989.0,55.755348205566406,8.847757343854179,355,1,3
5.0,SQUARE_METER,7.0,1200.0,1298400.0,RENT,"Россия, Москва, улица Плеханова, 7",OFFICE,37.7595329284668,1989.0,55.755348205566406,8.847757343854179,355,1,2
1.0,SQUARE_METER,1.0,96.0,230000.0,RENT,"Россия, Москва, улица Плещеева, 20Б",RETAIL,37.61631774902344,1998.0,55.88814926147461,15.219350328873535,406,1,1
1.0,SQUARE_METER,3.0,220.0,550000.0,RENT,"Россия, Москва, улица Плещеева, 22",FREE_PURPOSE,37.61730194091797,1981.0,55.88793563842773,15.195062897046174,142,0,1
,SQUARE_METER,,55.0,250000.0,RENT,"Россия, Москва, улица Плещеева, 8",RETAIL,37.608543395996094,1981.0,55.8848991394043,14.870571814099732,118,1,3
1.0,SQUARE_METER,12.0,34.2,135000.0,RENT,"Россия, Москва, улица Плещеева, 8",RETAIL,37.608543395996094,1981.0,55.8848991394043,14.870571814099732,118,0,0
1.0,SQUARE_METER,12.0,52.1,249960.0,RENT,"Россия, Москва, улица Плещеева, 8",RETAIL,37.608543395996094,1981.0,55.8848991394043,14.870571814099732,118,0,3
1.0,SQUARE_METER,12.0,52.0,200000.0,RENT,"Россия, Москва, улица Плещеева, 8",FREE_PURPOSE,37.608543395996094,1981.0,55.8848991394043,14.870571814099732,118,0,3
1.0,SQUARE_METER,17.0,780.0,3000000.0,RENT,"Россия, Москва, улица Плющиха, 10",FREE_PURPOSE,37.579044342041016,1861.0,55.7449836730957,2.5980678597072795,625,1,3
1.0,SQUARE_METER,,780.0,2500000.0,RENT,"Россия, Москва, улица Плющиха, 10",OFFICE,37.579044342041016,1861.0,55.7449836730957,2.5980678597072795,625,0,1
4.0,SQUARE_METER,8.0,225.0,330000.0,RENT,"Россия, Москва, улица Плющиха, 22",OFFICE,37.57770538330078,2000.0,55.7430305480957,2.7455552100013327,485,0,2
4.0,SQUARE_METER,8.0,255.0,499800.0,RENT,"Россия, Москва, улица Плющиха, 22",OFFICE,37.57770538330078,2000.0,55.7430305480957,2.7455552100013327,485,0,3
,SQUARE_METER,9.0,67.0,140000.0,RENT,"Россия, Москва, улица Плющиха, 33",OFFICE,37.57765197753906,1965.0,55.74161148071289,2.8066396642707594,724,1,2
1.0,SQUARE_METER,7.0,108.1,600000.0,RENT,"Россия, Москва, улица Плющиха, 37/21",FREE_PURPOSE,37.577598571777344,,55.74113082885742,2.831058930800808,594,1,2
3.0,SQUARE_METER,3.0,328.1,328100.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,1
3.0,SQUARE_METER,3.0,92.0,92000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,1
3.0,SQUARE_METER,3.0,43.1,41300.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,2
3.0,SQUARE_METER,3.0,79.0,79000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,1
3.0,SQUARE_METER,3.0,114.1,114100.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,0
3.0,SQUARE_METER,3.0,341.9,341900.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,1,2
3.0,SQUARE_METER,3.0,127.9,127900.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,1,0
3.0,SQUARE_METER,3.0,71.0,71000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,1,0
3.0,SQUARE_METER,3.0,163.0,163000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,3
3.0,SQUARE_METER,3.0,306.0,306000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,1
3.0,SQUARE_METER,3.0,293.0,293000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,1,2
3.0,SQUARE_METER,3.0,48.9,48900.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,2
,SQUARE_METER,,36.0,432000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,3
3.0,SQUARE_METER,3.0,35.9,35900.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,1,2
3.0,SQUARE_METER,3.0,214.0,214000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,1,1
3.0,SQUARE_METER,3.0,249.1,249100.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,1
3.0,SQUARE_METER,3.0,257.1,257100.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3",OFFICE,37.61400985717773,2006.0,55.611793518066406,15.553041105545821,219,0,1
4.0,SQUARE_METER,,76.0,60800.0,RENT,"Россия, Москва, улица Подольских Курсантов, 32",OFFICE,37.63338088989258,1992.0,55.58906936645508,18.103412540235173,375,0,2
4.0,SQUARE_METER,4.0,103.0,92700.0,RENT,"Россия, Москва, улица Подольских Курсантов, 32",OFFICE,37.63338088989258,1992.0,55.58906936645508,18.103412540235173,375,1,0
2.0,SQUARE_METER,,20.0,16000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 32",OFFICE,37.63338088989258,1992.0,55.58906936645508,18.103412540235173,375,0,0
4.0,SQUARE_METER,4.0,78.0,70200.0,RENT,"Россия, Москва, улица Подольских Курсантов, 32",OFFICE,37.63338088989258,1992.0,55.58906936645508,18.103412540235173,375,0,2
4.0,SQUARE_METER,4.0,78.0,62500.0,RENT,"Россия, Москва, улица Подольских Курсантов, 32",OFFICE,37.63338088989258,1992.0,55.58906936645508,18.103412540235173,375,1,0
1.0,SQUARE_METER,,20.0,16000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 32",OFFICE,37.63338088989258,1992.0,55.58906936645508,18.103412540235173,375,0,2
1.0,SQUARE_METER,4.0,90.0,60000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 32",OFFICE,37.63338088989258,1992.0,55.58906936645508,18.103412540235173,375,1,0
4.0,SQUARE_METER,,103.0,82400.0,RENT,"Россия, Москва, улица Подольских Курсантов, 32",OFFICE,37.63338088989258,1992.0,55.58906936645508,18.103412540235173,375,1,2
1.0,SQUARE_METER,,41.0,41000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,1,0
3.0,SQUARE_METER,3.0,35.0,35000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,0,0
3.0,SQUARE_METER,3.0,49.0,49000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,1,0
1.0,SQUARE_METER,3.0,110.0,110000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,1,1
3.0,SQUARE_METER,3.0,163.0,163000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,0,1
3.0,SQUARE_METER,,91.0,91000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,0,2
3.0,SQUARE_METER,3.0,341.9,341900.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,1,1
3.0,SQUARE_METER,3.0,214.0,214000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,0,0
3.0,SQUARE_METER,3.0,328.1,328100.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,0,0
3.0,SQUARE_METER,3.0,130.0,135417.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,0,1
3.0,SQUARE_METER,3.0,306.0,306000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,1,3
3.0,SQUARE_METER,3.0,293.0,293000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,0,3
3.0,SQUARE_METER,,110.0,110000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,0,0
3.0,SQUARE_METER,3.0,257.1,257100.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,1,1
3.0,SQUARE_METER,,97.0,97000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,1,1
3.0,SQUARE_METER,3.0,249.1,249100.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с2",OFFICE,37.6151237487793,2006.0,55.61286926269531,15.432089677261546,123,0,2
,SQUARE_METER,,223.0,157958.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с7",OFFICE,37.615631103515625,1975.0,55.611717224121094,15.559897165787651,234,0,0
1.0,SQUARE_METER,1.0,972.0,567000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с7",WAREHOUSE,37.615631103515625,1975.0,55.611717224121094,15.559897165787651,234,0,3
1.0,SQUARE_METER,1.0,938.0,547166.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с7",WAREHOUSE,37.615631103515625,1975.0,55.611717224121094,15.559897165787651,234,0,1
1.0,SQUARE_METER,1.0,600.0,350000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с7",WAREHOUSE,37.615631103515625,1975.0,55.611717224121094,15.559897165787651,234,0,2
,SQUARE_METER,,744.0,527000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с7",OFFICE,37.615631103515625,1975.0,55.611717224121094,15.559897165787651,234,0,3
,SQUARE_METER,,972.0,688500.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с7",OFFICE,37.615631103515625,1975.0,55.611717224121094,15.559897165787651,234,0,3
1.0,SQUARE_METER,1.0,350.0,160300.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с7",WAREHOUSE,37.615631103515625,1975.0,55.611717224121094,15.559897165787651,234,1,2
1.0,SQUARE_METER,2.0,777.0,453000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 3с7",WAREHOUSE,37.615631103515625,1975.0,55.611717224121094,15.559897165787651,234,1,2
,SQUARE_METER,,208.0,186246.0,RENT,"Россия, Москва, улица Подольских Курсантов, 4Б",OFFICE,37.61122512817383,2005.0,55.60697937011719,16.093153820842613,142,0,2
1.0,SQUARE_METER,2.0,418.0,515533.0,RENT,"Россия, Москва, улица Подольских Курсантов, 4Б",OFFICE,37.61122512817383,2005.0,55.60697937011719,16.093153820842613,142,1,1
1.0,SQUARE_METER,2.0,418.0,375000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 4Б",OFFICE,37.61122512817383,2005.0,55.60697937011719,16.093153820842613,142,0,2
,SQUARE_METER,,210.0,188037.0,RENT,"Россия, Москва, улица Подольских Курсантов, 4Б",OFFICE,37.61122512817383,2005.0,55.60697937011719,16.093153820842613,142,0,3
1.0,SQUARE_METER,,700.0,296800.0,RENT,"Россия, Москва, улица Подольских Курсантов, 6А",WAREHOUSE,37.61252212524414,1976.0,55.60564041137695,16.23997604438313,409,0,2
,SQUARE_METER,,4000.0,24000000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 6А",WAREHOUSE,37.61252212524414,1976.0,55.60564041137695,16.23997604438313,409,0,1
1.0,SQUARE_METER,1.0,230.0,100000.0,RENT,"Россия, Москва, улица Подольских Курсантов, 9Бс1",WAREHOUSE,37.62591171264648,,55.60704040527344,16.085560844545167,328,0,0
1.0,SQUARE_METER,3.0,94.0,156667.0,RENT,"Россия, Москва, улица Покровка, 1/13с1",OFFICE,37.63884735107422,1900.0,55.75840377807617,1.477593427457973,736,0,1
,SQUARE_METER,,94.0,156667.0,RENT,"Россия, Москва, улица Покровка, 1/13с1",OFFICE,37.63884735107422,1900.0,55.75840377807617,1.477593427457973,736,0,1
,SQUARE_METER,,92.0,153334.0,RENT,"Россия, Москва, улица Покровка, 1/13с1",OFFICE,37.63884735107422,1900.0,55.75840377807617,1.477593427457973,736,0,1
,SQUARE_METER,,120.0,150000.0,RENT,"Россия, Москва, улица Покровка, 1/13с1",OFFICE,37.63884735107422,1900.0,55.75840377807617,1.477593427457973,736,0,1
1.0,SQUARE_METER,2.0,103.3,1100000.0,RENT,"Россия, Москва, улица Покровка, 1/13с1",RETAIL,37.63884735107422,1900.0,55.75840377807617,1.477593427457973,736,1,1
,SQUARE_METER,,210.0,332500.0,RENT,"Россия, Москва, улица Покровка, 1/13с1",OFFICE,37.63884735107422,1900.0,55.75840377807617,1.477593427457973,736,1,2
1.0,SQUARE_METER,2.0,94.0,172333.0,RENT,"Россия, Москва, улица Покровка, 1/13с1",OFFICE,37.63884735107422,1900.0,55.75840377807617,1.477593427457973,736,0,1
1.0,SQUARE_METER,2.0,90.0,165000.0,RENT,"Россия, Москва, улица Покровка, 1/13с1",OFFICE,37.63884735107422,1900.0,55.75840377807617,1.477593427457973,736,0,1
1.0,SQUARE_METER,2.0,92.0,168667.0,RENT,"Россия, Москва, улица Покровка, 1/13с1",OFFICE,37.63884735107422,1900.0,55.75840377807617,1.477593427457973,736,0,1
1.0,SQUARE_METER,2.0,186.0,341000.0,RENT,"Россия, Москва, улица Покровка, 1/13с1",OFFICE,37.63884735107422,1900.0,55.75840377807617,1.477593427457973,736,0,2
1.0,SQUARE_METER,2.0,60.0,649900.0,RENT,"Россия, Москва, улица Покровка, 12",RETAIL,37.64467239379883,1880.0,55.75900650024414,1.8293202416390129,940,1,1
,SQUARE_METER,,112.0,1213333.0,RENT,"Россия, Москва, улица Покровка, 12",RETAIL,37.64467239379883,1880.0,55.75900650024414,1.8293202416390129,940,0,2
,SQUARE_METER,,45.0,541666.0,RENT,"Россия, Москва, улица Покровка, 12",RETAIL,37.64467239379883,1880.0,55.75900650024414,1.8293202416390129,940,0,1
1.0,SQUARE_METER,2.0,112.0,1213000.0,RENT,"Россия, Москва, улица Покровка, 12",RETAIL,37.64467239379883,1880.0,55.75900650024414,1.8293202416390129,940,0,1
1.0,SQUARE_METER,2.0,50.0,540000.0,RENT,"Россия, Москва, улица Покровка, 12",RETAIL,37.64467239379883,1880.0,55.75900650024414,1.8293202416390129,940,0,2
,SQUARE_METER,,67.0,650000.0,RENT,"Россия, Москва, улица Покровка, 12",RETAIL,37.64467239379883,1880.0,55.75900650024414,1.8293202416390129,940,1,2
1.0,SQUARE_METER,10.0,265.0,749800.0,RENT,"Россия, Москва, улица Покровка, 20/1с1",RETAIL,37.64718246459961,1936.0,55.7586784362793,1.9553681534218856,698,0,0
,SQUARE_METER,10.0,265.0,729987.0,RENT,"Россия, Москва, улица Покровка, 20/1с1",OFFICE,37.64718246459961,1936.0,55.7586784362793,1.9553681534218856,698,0,0
1.0,SQUARE_METER,7.0,256.6,650000.0,RENT,"Россия, Москва, улица Покровка, 20/1с1",RETAIL,37.64718246459961,1936.0,55.7586784362793,1.9553681534218856,698,0,0
1.0,SQUARE_METER,8.0,257.0,690000.0,RENT,"Россия, Москва, улица Покровка, 20/1с1",RETAIL,37.64718246459961,1936.0,55.7586784362793,1.9553681534218856,698,1,0
1.0,SQUARE_METER,3.0,365.0,1064580.0,RENT,"Россия, Москва, улица Покровка, 21-23/25с1",RETAIL,37.64719009399414,1917.0,55.75968933105469,2.0046489539368264,560,1,1
,SQUARE_METER,,269.0,577229.0,RENT,"Россия, Москва, улица Покровка, 27с6",OFFICE,37.64767074584961,1937.0,55.7606086730957,2.079680575218751,846,0,3
1.0,SQUARE_METER,2.0,267.8,1500000.0,RENT,"Россия, Москва, улица Покровка, 28/6с3",RETAIL,37.64974594116211,,55.75997924804688,2.1625908593512984,796,0,0
4.0,SQUARE_METER,4.0,1092.0,2589951.0,RENT,"Россия, Москва, улица Покровка, 28с2",OFFICE,37.65022277832031,1900.0,55.7602653503418,2.2035135101185954,547,0,3
,SQUARE_METER,,1092.0,1865136.0,RENT,"Россия, Москва, улица Покровка, 28с2",OFFICE,37.65022277832031,1900.0,55.7602653503418,2.2035135101185954,547,0,3
1.0,SQUARE_METER,4.0,1092.0,2587500.0,RENT,"Россия, Москва, улица Покровка, 28с2",OFFICE,37.65022277832031,1900.0,55.7602653503418,2.2035135101185954,547,0,3
1.0,SQUARE_METER,4.0,1092.0,2269995.0,RENT,"Россия, Москва, улица Покровка, 28с2",OFFICE,37.65022277832031,1900.0,55.7602653503418,2.2035135101185954,547,0,2
1.0,SQUARE_METER,,268.0,1500000.0,RENT,"Россия, Москва, улица Покровка, 28с3",FREE_PURPOSE,37.64963912963867,1917.0,55.76010513305664,2.162762594890165,578,0,0
3.0,SQUARE_METER,3.0,220.0,400000.0,RENT,"Россия, Москва, улица Покровка, 3/7с1",OFFICE,37.64018630981445,1917.0,55.75873184204102,1.5683981156634028,819,0,3
2.0,SQUARE_METER,3.0,135.0,280000.0,RENT,"Россия, Москва, улица Покровка, 3/7с1",OFFICE,37.64018630981445,1917.0,55.75873184204102,1.5683981156634028,819,0,0
3.0,SQUARE_METER,3.0,120.0,180000.0,RENT,"Россия, Москва, улица Покровка, 3/7с1",OFFICE,37.64018630981445,1917.0,55.75873184204102,1.5683981156634028,819,0,1
3.0,SQUARE_METER,3.0,102.0,161500.0,RENT,"Россия, Москва, улица Покровка, 3/7с1",OFFICE,37.64018630981445,1917.0,55.75873184204102,1.5683981156634028,819,1,3
2.0,SQUARE_METER,1.0,80.0,130000.0,RENT,"Россия, Москва, улица Покровка, 30",FREE_PURPOSE,37.65031051635742,1917.0,55.76032257080078,2.21128210134916,512,0,3
,SQUARE_METER,,72.0,150000.0,RENT,"Россия, Москва, улица Покровка, 30",OFFICE,37.65031051635742,1917.0,55.76032257080078,2.21128210134916,512,0,3
,SQUARE_METER,,165.0,300011.0,RENT,"Россия, Москва, улица Покровка, 30",OFFICE,37.65031051635742,1917.0,55.76032257080078,2.21128210134916,512,0,1
,SQUARE_METER,,150.0,270000.0,RENT,"Россия, Москва, улица Покровка, 30",OFFICE,37.65031051635742,1917.0,55.76032257080078,2.21128210134916,512,0,1
3.0,SQUARE_METER,4.0,159.0,349800.0,RENT,"Россия, Москва, улица Покровка, 33с2",OFFICE,37.65007019042969,,55.761207580566406,2.2437260217661104,770,1,0
,SQUARE_METER,,201.0,1100000.0,RENT,"Россия, Москва, улица Покровка, 34",RETAIL,37.65075302124024,1897.0,55.7608528137207,2.2628337699994723,470,0,2
1.0,SQUARE_METER,2.0,165.0,699800.0,RENT,"Россия, Москва, улица Покровка, 38А",RETAIL,37.65171432495117,1890.0,55.76151657104492,2.35079248943725,652,1,0
1.0,SQUARE_METER,5.0,200.0,299000.0,RENT,"Россия, Москва, улица Покровка, 40",FREE_PURPOSE,37.65240478515625,1905.0,55.76197052001953,2.4130864816962005,479,0,2
2.0,SQUARE_METER,3.0,348.0,739500.0,RENT,"Россия, Москва, улица Покровка, 43А",OFFICE,37.65224075317383,1917.0,55.76323699951172,2.4757454624584283,480,0,2
1.0,SQUARE_METER,3.0,332.0,691667.0,RENT,"Россия, Москва, улица Покровка, 43А",OFFICE,37.65224075317383,1917.0,55.76323699951172,2.4757454624584283,480,0,0
1.0,SQUARE_METER,3.0,1042.0,2344500.0,RENT,"Россия, Москва, улица Покровка, 43А",OFFICE,37.65224075317383,1917.0,55.76323699951172,2.4757454624584283,480,0,2
1.0,SQUARE_METER,5.0,250.0,350000.0,RENT,"Россия, Москва, улица Покровка, 45с1",OFFICE,37.65311050415039,1995.0,55.76288986206055,2.5023695263260137,682,0,3
,SQUARE_METER,,500.0,1129500.0,RENT,"Россия, Москва, улица Покровка, 47",OFFICE,37.6540641784668,1977.0,55.76356506347656,2.592360892459228,641,0,3
4.0,SQUARE_METER,9.0,482.2,1422490.0,RENT,"Россия, Москва, улица Покровка, 47",OFFICE,37.6540641784668,1977.0,55.76356506347656,2.592360892459228,641,0,2
1.0,SQUARE_METER,9.0,127.0,342900.0,RENT,"Россия, Москва, улица Покровка, 47",OFFICE,37.6540641784668,1977.0,55.76356506347656,2.592360892459228,641,0,3
1.0,SQUARE_METER,3.0,114.0,1100000.0,RENT,"Россия, Москва, улица Покровка, 8",RETAIL,37.64269638061523,1890.0,55.7588005065918,1.7089702337303494,802,1,2
,SQUARE_METER,,114.0,1100000.0,RENT,"Россия, Москва, улица Покровка, 8",RETAIL,37.64269638061523,1890.0,55.7588005065918,1.7089702337303494,802,0,0
,SQUARE_METER,,175.0,875000.0,RENT,"Россия, Москва, улица Покровка, 8",OFFICE,37.64269638061523,1890.0,55.7588005065918,1.7089702337303494,802,0,0
,SQUARE_METER,,223.0,557500.0,RENT,"Россия, Москва, улица Покровка, 8",OFFICE,37.64269638061523,1890.0,55.7588005065918,1.7089702337303494,802,1,0
